,ZIP_CODE,ZCTA,Population
38271,93704,93704,27156
38272,93741,93704,27156
38273,93755,93704,27156
38274,93705,93705,36703
38275,93790,93705,36703
38276,93791,93705,36703
38277,93792,93705,36703
38278,93793,93705,36703
38279,93794,93705,36703
38280,93706,93706,41087
38281,93771,93706,41087
38282,93772,93706,41087
38283,93773,93706,41087
38284,93774,93706,41087
38285,93775,93706,41087
38286,93776,93706,41087
38287,93777,93706,41087
38288,93778,93706,41087
38289,93779,93706,41087
38290,93786,93706,41087
38291,93707,93721,6959
38292,93708,93721,6959
38293,93709,93721,6959
38294,93712,93721,6959
38295,93714,93721,6959
38296,93715,93721,6959
38297,93716,93721,6959
38298,93717,93721,6959
38299,93718,93721,6959
38300,93721,93721,6959
38301,93724,93721,6959
38302,93760,93721,6959
38303,93764,93721,6959
38304,93710,93710,30202
38305,93740,93710,30202
38306,93711,93711,36731
38307,93765,93711,36731
38308,93720,93720,45191
38309,93729,93720,45191
38310,93722,93722,76448
38311,93723,93723,9547
38312,93725,93725,24979
38313,93745,93725,24979
38314,93726,93726,40705
38315,93727,93727,71820
38316,93737,93727,71820
38317,93747,93727,71820
38318,93844,93727,71820
38319,93888,93727,71820
38320,93728,93728,15743
38321,93744,93728,15743
38322,93730,93730,9941
38323,93901,93901,26863
38324,93902,93901,26863
38325,93905,93905,61087
38326,93915,93905,61087
38327,93906,93906,59461
38328,93907,93907,21726
38329,93912,93907,21726
38330,93908,93908,13043
38331,93920,93920,1369
38332,93921,93921,3281
38333,93922,93923,12073
38334,93923,93923,12073
38335,93924,93924,6279
38336,93925,93925,1671
38337,93926,93926,8726
38338,93927,93927,17547
38339,93928,93928,506
38340,93930,93930,15866
38341,93932,93932,592
38342,93933,93933,22406
38343,93940,93940,31615
38344,93942,93940,31615
38345,93944,93940,31615
38346,93943,93943,6
38347,93950,93950,15046
38348,93953,93953,4509
38349,93954,93954,302
38350,93955,93955,33359
38351,93960,93960,27080
38352,93962,93962,673
38353,94002,94002,25992
38354,94005,94005,4282
38355,94010,94010,40737
38356,94011,94010,40737
38357,94014,94014,47014
38358,94016,94014,47014
38359,94015,94015,60927
38360,94017,94015,60927
38361,94018,94019,18424
38362,94019,94019,18424
38363,94020,94020,1559
38364,94021,94021,192
38365,94022,94022,18500
38366,94023,94022,18500
38367,94024,94024,22385
38368,94025,94025,40526
38369,94026,94025,40526
38370,94027,94027,7089
38371,94028,94028,6534
38372,94030,94030,21536
38373,94035,94043,28358
38374,94039,94043,28358
38375,94043,94043,28358
38376,94037,94037,2913
38377,94038,94038,3040
38378,94040,94040,32996
38379,94041,94041,13292
38380,94042,94041,13292
38381,94044,94044,37296
38382,94060,94060,1554
38383,94061,94061,36245
38384,94062,94062,25876
38385,94063,94063,30949
38386,94064,94063,30949
38387,94065,94065,11359
38388,94066,94066,41130
38389,94070,94070,29166
38390,94074,94074,214
38391,94080,94080,63975
38392,94083,94080,63975
38393,94085,94085,21247
38394,94088,94085,21247
38395,94086,94086,45697
38396,94087,94087,54293
38397,94089,94089,19245
38398,94102,94102,31176
38399,94103,94103,27170
38400,94141,94103,27170
38401,94142,94103,27170
38402,94104,94104,406
38403,94120,94104,406
38404,94137,94104,406
38405,94139,94104,406
38406,94145,94104,406
38407,94163,94104,406
38408,94105,94105,5846
38409,94119,94105,5846
38410,94151,94105,5846
38411,94177,94105,5846
38412,94107,94107,26599
38413,94108,94108,13768
38414,94109,94109,55984
38415,94140,94109,55984
38416,94164,94109,55984
38417,94110,94110,69333
38418,94111,94111,3713
38419,94126,94111,3713
38420,94161,94111,3713
38421,94112,94112,79407
38422,94114,94114,31124
38423,94146,94114,31124
38424,94115,94115,33021
38425,94116,94116,43698
38426,94117,94117,39169
38427,94118,94118,38319
38428,94144,94118,38319
38429,94159,94118,38319
38430,94121,94121,41203
38431,94122,94122,56023
38432,94172,94122,56023
38433,94123,94123,23088
38434,94147,94123,23088
38435,94124,94124,33996
38436,94160,94124,33996
38437,94188,94124,33996
38438,94125,94128,69
38439,94128,94128,69
38440,94127,94127,19289
38441,94129,94129,3183
38442,94130,94130,2880
38443,94131,94131,26881
38444,94143,94131,26881
38445,94132,94132,28129
38446,94133,94133,26237
38447,94134,94134,40798
38448,94158,94158,4792
38449,94203,95814,9922
38450,94207,95814,9922
38451,94208,95814,9922
38452,94209,95814,9922
38453,94211,95814,9922
38454,94229,95814,9922
38455,94234,95814,9922
38456,94235,95814,9922
38457,94236,95814,9922
38458,94237,95814,9922
38459,94244,95814,9922
38460,94245,95814,9922
38461,94248,95814,9922
38462,94250,95814,9922
38463,94252,95814,9922
38464,94258,95814,9922
38465,94261,95814,9922
38466,94263,95814,9922
38467,94268,95814,9922
38468,94269,95814,9922
38469,94271,95814,9922
38470,94273,95814,9922
38471,94274,95814,9922
38472,94277,95814,9922
38473,94278,95814,9922
38474,94279,95814,9922
38475,94287,95814,9922
38476,94288,95814,9922
38477,94289,95814,9922
38478,94295,95814,9922
38479,94296,95814,9922
38480,94298,95814,9922
38481,94299,95814,9922
38482,95812,95814,9922
38483,95814,95814,9922
38484,94204,95815,24680
38485,94267,95815,24680
38486,95813,95815,24680
38487,95815,95815,24680
38488,95851,95815,24680
38489,95852,95815,24680
38490,95853,95815,24680
38491,94205,95823,73985
38492,94206,95823,73985
38493,94230,95823,73985
38494,94247,95823,73985
38495,94254,95823,73985
38496,94256,95823,73985
38497,94262,95823,73985
38498,94282,95823,73985
38499,94283,95823,73985
38500,95823,95823,73985
38501,94232,95818,19811
38502,94239,95818,19811
38503,94259,95818,19811
38504,94284,95818,19811
38505,94285,95818,19811
38506,94286,95818,19811
38507,94290,95818,19811
38508,94291,95818,19811
38509,94293,95818,19811
38510,94294,95818,19811
38511,94297,95818,19811
38512,95818,95818,19811
38513,95894,95818,19811
38514,94240,95811,7595
38515,94257,95811,7595
38516,95811,95811,7595
38517,95840,95811,7595
38518,95867,95811,7595
38519,94249,95816,15579
38520,95816,95816,15579
38521,94280,95822,42347
38522,95822,95822,42347
38523,94301,94301,16995
38524,94302,94303,45467
38525,94303,94303,45467
38526,94304,94304,3627
38527,94305,94305,13862
38528,94309,94305,13862
38529,94306,94306,26469
38530,94401,94401,34429
38531,94402,94402,23981
38532,94403,94403,39642
38533,94497,94403,39642
38534,94404,94404,33749
38535,94501,94501,60212
38536,94502,94502,13600
38537,94503,94503,19681
38538,94505,94505,13403
38539,94506,94506,22452
38540,94507,94507,14889
38541,94508,94508,3661
38542,94509,94509,62439
38543,94510,94510,27088
38544,94511,94511,2137
38545,94512,94512,108
38546,94513,94513,54605
38547,94514,94514,1360
38548,94515,94515,7050
38549,94516,94516,211
38550,94517,94517,12385
38551,94518,94518,26778
38552,94519,94519,18453
38553,94520,94520,37208
38554,94522,94520,37208
38555,94524,94520,37208
38556,94527,94520,37208
38557,94529,94520,37208
38558,94521,94521,41249
38559,94523,94523,33569
38560,94525,94525,3127
38561,94526,94526,31102
38562,94528,94528,964
38563,94530,94530,23877
38564,94531,94531,40290
38565,94533,94533,69277
38566,94534,94534,36416
38567,94535,94535,3793
38568,94536,94536,68790
38569,94537,94536,68790
38570,94538,94538,61148
38571,94539,94539,50031
38572,94540,94544,73026
38573,94544,94544,73026
38574,94557,94544,73026
38575,94541,94541,61635
38576,94543,94541,61635
38577,94542,94542,12717
38578,94545,94545,29707
38579,94546,94546,42209
38580,94547,94547,24092
38581,94548,94548,412
38582,94549,94549,26864
38583,94550,94550,46896
38584,94551,94551,36867
38585,94552,94552,14454
38586,94553,94553,47065
38587,94555,94555,34143
38588,94556,94556,15229
38589,94570,94556,15229
38590,94558,94558,66830
38591,94581,94558,66830
38592,94559,94559,27184
38593,94560,94560,42573
38594,94561,94561,36515
38595,94562,94574,8742
38596,94574,94574,8742
38597,94563,94563,17672
38598,94564,94564,18287
38599,94565,94565,84641
38600,94566,94566,40884
38601,94567,94567,623
38602,94568,94568,46016
38603,94569,94569,198
38604,94571,94571,7911
38605,94572,94572,8684
38606,94573,94573,94
38607,94575,94575,974
38608,94576,94576,164
38609,94577,94577,45560
38610,94622,94577,45560
38611,94578,94578,38558
38612,94579,94579,20571
38613,94580,94580,27152
38614,94582,94582,38537
38615,94583,94583,34859
38616,94585,94585,28263
38617,94586,94586,925
38618,94587,94587,69516
38619,94588,94588,30842
38620,94589,94589,29876
38621,94590,94590,35420
38622,94591,94591,53042
38623,94592,94592,742
38624,94595,94595,16425
38625,94596,94596,20037
38626,94597,94597,20277
38627,94598,94598,25818
38628,94599,94599,3021
38629,94601,94601,50294
38630,94620,94601,50294
38631,94602,94602,28329
38632,94603,94603,31403
38633,94624,94603,31403
38634,94604,94612,14389
38635,94612,94612,14389
38636,94649,94612,14389
38637,94659,94612,14389
38638,94666,94612,14389
38639,94605,94605,39016
38640,94606,94606,36672
38641,94607,94607,24978
38642,94615,94607,24978
38643,94617,94607,24978
38644,94623,94607,24978
38645,94660,94607,24978
38646,94608,94608,28019
38647,94662,94608,28019
38648,94609,94609,20596
38649,94610,94610,29287
38650,94611,94611,36565
38651,94661,94611,36565
38652,94613,94613,715
38653,94614,94621,29870
38654,94621,94621,29870
38655,94618,94618,16046
38656,94619,94619,23299
38657,94701,94704,25592
38658,94704,94704,25592
38659,94712,94704,25592
38660,94702,94702,15979
38661,94703,94703,19846
38662,94705,94705,12762
38663,94706,94706,19615
38664,94707,94707,11710
38665,94708,94708,10985
38666,94709,94709,11806
38667,94710,94710,6948
38668,94720,94720,2964
38669,94801,94801,29395
38670,94802,94801,29395
38671,94807,94801,29395
38672,94803,94803,24904
38673,94820,94803,24904
38674,94804,94804,38559
38675,94808,94804,38559
38676,94805,94805,13648
38677,94806,94806,59861
38678,94850,94850,0
38679,94901,94901,41157
38680,94915,94901,41157
38681,94903,94903,29040
38682,94912,94903,29040
38683,94913,94903,29040
38684,94914,94903,29040
38685,94904,94904,11995
38686,94920,94920,12474
38687,94922,94922,425
38688,94923,94923,1411
38689,94924,94924,1638
38690,94925,94925,9253
38691,94976,94925,9253
38692,94926,94928,43170
38693,94927,94928,43170
38694,94928,94928,43170
38695,94929,94929,264
38696,94930,94930,8500
38697,94978,94930,8500
38698,94931,94931,8470
38699,94933,94933,865
38700,94937,94937,837
38701,94938,94938,812
38702,94939,94939,6859
38703,94977,94939,6859
38704,94940,94940,268
38705,94941,94941,30496
38706,94942,94941,30496
38707,94945,94945,17167
38708,94946,94946,699
38709,94947,94947,24283
38710,94948,94947,24283
38711,94998,94947,24283
38712,94949,94949,17202
38713,94950,94950,89
38714,94951,94951,4124
38715,94952,94952,32858
38716,94953,94952,32858
38717,94955,94952,32858
38718,94975,94952,32858
38719,94954,94954,37365
38720,94999,94954,37365
38721,94956,94956,1756
38722,94957,94957,1332
38723,94960,94960,15740
38724,94979,94960,15740
38725,94963,94963,569
38726,94964,94964,5094
38727,94974,94964,5094
38728,94965,94965,10847
38729,94966,94965,10847
38730,94970,94970,683
38731,94971,94971,337
38732,94972,94972,52
38733,94973,94973,1429
38734,95001,95003,23974
38735,95003,95003,23974
38736,95002,95002,2077
38737,95004,95004,3918
38738,95005,95005,6311
38739,95006,95006,8979
38740,95007,95007,676
38741,95008,95008,45260
38742,95009,95008,45260
38743,95011,95008,45260
38744,95010,95010,9137
38745,95012,95012,10320
38746,95013,95013,80
38747,95014,95014,60717
38748,95015,95014,60717
38749,95017,95017,834
38750,95018,95018,7778
38751,95019,95019,7727
38752,95020,95020,57349
38753,95021,95020,57349
38754,95023,95023,48841
38755,95024,95023,48841
38756,95026,95033,9372
38757,95033,95033,9372
38758,95044,95033,9372
38759,95030,95030,12791
38760,95031,95030,12791
38761,95032,95032,25089
38762,95035,95035,66943
38763,95036,95035,66943
38764,95037,95037,45579
38765,95038,95037,45579
38766,95141,95037,45579
38767,95039,95039,1377
38768,95041,95041,160
38769,95042,95120,37457
38770,95120,95120,37457
38771,95160,95120,37457
38772,95043,95043,639
38773,95045,95045,4046
38774,95046,95046,6417
38775,95050,95050,35923
38776,95052,95050,35923
38777,95051,95051,54327
38778,95055,95051,54327
38779,95053,95053,2206
38780,95054,95054,23364
38781,95056,95054,23364
38782,95060,95060,46377
38783,95061,95060,46377
38784,95062,95062,36079
38785,95063,95062,36079
38786,95064,95064,7331
38787,95065,95065,8113
38788,95066,95066,14749
38789,95067,95066,14749
38790,95070,95070,30617
38791,95071,95070,30617
38792,95073,95073,10154
38793,95075,95075,331
38794,95076,95076,82474
38795,95077,95076,82474
38796,95101,95131,28565
38797,95131,95131,28565
38798,95150,95131,28565
38799,95161,95131,28565
38800,95103,95113,893
38801,95106,95113,893
38802,95108,95113,893
38803,95109,95113,893
38804,95113,95113,893
38805,95115,95113,893
38806,95172,95113,893
38807,95110,95110,18730
38808,95194,95110,18730
38809,95196,95110,18730
38810,95111,95111,58466
38811,95112,95112,55927
38812,95190,95112,55927
38813,95192,95112,55927
38814,95116,95116,51496
38815,95156,95116,51496
38816,95117,95117,30067
38817,95157,95117,30067
38818,95118,95118,31932
38819,95158,95118,31932
38820,95119,95119,9970
38821,95121,95121,37469
38822,95122,95122,56545
38823,95151,95122,56545
38824,95173,95122,56545
38825,95123,95123,62228
38826,95153,95123,62228
38827,95193,95123,62228
38828,95124,95124,47082
38829,95154,95124,47082
38830,95125,95125,51939
38831,95155,95125,51939
38832,95126,95126,31049
38833,95191,95126,31049
38834,95127,95127,61325
38835,95128,95128,34836
38836,95159,95128,34836
38837,95129,95129,38720
38838,95170,95129,38720
38839,95130,95130,13911
38840,95132,95132,40299
38841,95152,95132,40299
38842,95133,95133,25401
38843,95134,95134,15268
38844,95164,95134,15268
38845,95135,95135,20120
38846,95136,95136,42989
38847,95138,95138,18889
38848,95139,95139,6748
38849,95140,95140,191
38850,95148,95148,45528
38851,95201,95215,23224
38852,95213,95215,23224
38853,95215,95215,23224
38854,95296,95215,23224
38855,95202,95202,6521
38856,95203,95203,15696
38857,95204,95204,27786
38858,95208,95204,27786
38859,95297,95204,27786
38860,95205,95205,38069
38861,95206,95206,65004
38862,95207,95207,47965
38863,95267,95207,47965
38864,95269,95207,47965
38865,95209,95209,39488
38866,95210,95210,39009
38867,95211,95211,1545
38868,95212,95212,25239
38869,95219,95219,27884
38870,95220,95220,7273
38871,95221,95222,5292
38872,95222,95222,5292
38873,95223,95223,4612
38874,95224,95224,429
38875,95225,95225,672
38876,95226,95226,84
38877,95227,95227,941
38878,95228,95228,3976
38879,95229,95247,4368
38880,95247,95247,4368
38881,95230,95230,718
38882,95231,95231,4374
38883,95232,95232,304
38884,95233,95233,436
38885,95234,95234,70
38886,95236,95236,4223
38887,95237,95237,3167
38888,95240,95240,47172
38889,95241,95240,47172
38890,95253,95240,47172
38891,95242,95242,25393
38892,95245,95245,2277
38893,95246,95246,1615
38894,95248,95248,301
38895,95249,95249,4042
38896,95251,95251,767
38897,95252,95252,13460
38898,95254,95254,480
38899,95255,95255,2042
38900,95257,95257,413
38901,95258,95258,4018
38902,95301,95301,37073
38903,95303,95303,912
38904,95304,95304,15706
38905,95305,95305,245
38906,95347,95305,245
38907,95306,95306,970
38908,95307,95307,42753
38909,95309,95327,9806
38910,95327,95327,9806
38911,95310,95310,1882
38912,95311,95311,2197
38913,95312,95312,268
38914,95313,95313,1386
38915,95315,95315,13018
38916,95316,95316,6573
38917,95317,95317,817
38918,95318,95318,541
38919,95319,95319,1749
38920,95320,95320,12819
38921,95321,95321,3736
38922,95322,95322,8942
38923,95323,95323,1260
38924,95324,95324,7324
38925,95325,95325,81
38926,95326,95326,9581
38927,95328,95328,3993
38928,95329,95329,2460
38929,95330,95330,17853
38930,95333,95333,2942
38931,95334,95334,15457
38932,95335,95335,541
38933,95336,95336,42675
38934,95337,95337,31557
38935,95338,95338,11062
38936,95340,95340,33931
38937,95343,95340,33931
38938,95344,95340,33931
38939,95341,95341,32967
38940,95345,95345,708
38941,95346,95346,1272
38942,95348,95348,30805
38943,95350,95350,51046
38944,95352,95350,51046
38945,95397,95350,51046
38946,95351,95351,46458
38947,95353,95354,25394
38948,95354,95354,25394
38949,95355,95355,58311
38950,95356,95356,30918
38951,95357,95357,11559
38952,95358,95358,31668
38953,95360,95360,11712
38954,95361,95361,31610
38955,95363,95363,25237
38956,95364,95364,53
38957,95365,95365,4985
38958,95366,95366,16575
38959,95367,95367,23173
38960,95368,95368,13614
38961,95369,95369,1099
38962,95370,95370,26803
38963,95373,95370,26803
38964,95372,95372,1963
38965,95374,95374,2030
38966,95375,95375,106
38967,95376,95376,49859
38968,95378,95376,49859
38969,95377,95377,30902
38970,95379,95379,3898
38971,95380,95380,41201
38972,95381,95380,41201
38973,95382,95382,36176
38974,95383,95383,3937
38975,95385,95385,429
38976,95386,95386,9877
38977,95387,95387,636
38978,95388,95388,13074
38979,95389,95389,1272
38980,95391,95391,9959
38981,95401,95401,36981
38982,95406,95401,36981
38983,95402,95404,39761
38984,95404,95404,39761
38985,95403,95403,45164
38986,95405,95405,21399
38987,95407,95407,39352
38988,95409,95409,27187
38989,95410,95410,950
38990,95412,95412,401
38991,95415,95415,1592
38992,95416,95476,35394
38993,95433,95476,35394
38994,95476,95476,35394
38995,95487,95476,35394
38996,95417,95417,297
38997,95418,95482,31808
38998,95481,95482,31808
38999,95482,95482,31808
39000,95419,95472,28255
39001,95472,95472,28255
39002,95473,95472,28255
39003,95420,95420,374
39004,95421,95421,1592
39005,95422,95422,15585
